,text,accept,labels_str
1934,"We employ a direct matching approach for the matching analysis, in which we match the auctions for vouchers and products separately as we do for the regression analyses.",['Method'],Method
1935,"The authors define an inference as 'the ability to infer some properties of an instance by virtue of identifying it as a member of a class, without having to directly observe these properties' (Parsons & Wand, 2008, p. 843).",['RelationToLiterature'],RelationToLiterature
1936,"In addition, the electronic risk package would also include slip text details and other supporting information for the risk.",['Definition'],Definition
1937,"The present study follows these insights in that we perceive IT/IS applications as innovations and in turn consider innovation as a manifestation of organizational learning, whereby organizations expand the scope of their competencies.",['Goal'],Goal
1938,See  START_CITE Maddigan (1981) END_CITE  CITE_b17  for more discussion of the properties of this index.,['RelationToLiterature'],RelationToLiterature
1939,Our interviews and shadow work help us to propose workarounds as a form of loose coupling or decoupling between practice on the one hand and either compliance with an official rule or the designed use of a computer system on the other.,['Method'],Method
1940,"Before examining our complete sample of papers (phase 5), we examine a subsample to test the coding scheme (phase 4).",['Method'],Method
1941,"Insurance carriers may assess additional insurance fees depending on the location of the teleworker and their equipment  START_CITE (Wilkes et al, 1994) END_CITE  CITE_b66 .",['RelationToLiterature'],RelationToLiterature
1942,"On the other hand, many business intelligence efforts fail because firms are deficient in acquiring and assimilating clean, relevant, consistent, and timely information into their knowledge repositories  START_CITE (Elliott 2009 END_CITE  CITE_b31 ).",['RelationToLiterature'],RelationToLiterature
1943,"However, less is known about the implications of alternative channels to access innovation, especially in the face of increasing competition.",['Definition'],Definition
1944,"The lack of existing research, combined with the ageing of European societies, emphasizes the need for further studies in this area.",['Definition'],Definition
1945,"By their definition, DSSs dealt with semi-structured and unstructured problems, while IS was concerned with less critical, structured problems such as those supported by transaction processing systems.",['Definition'],Definition
1946,"However, the perspectives of stakeholders reflecting on a project, and stakeholders who are currently grappling with particular coordination difficulties are likely to differ.",['Definition'],Definition
1947,The interaction terms of the artifact type with social network variables are also included to capture the moderating effect of artifact type on social network variables as hypothesized in H1b-H4b.,['Method'],Method
1948,"Users are asked to validate that the model documents the application domain accurately, completely, without conflicts, and without redundancy  START_CITE (Dobing & Parsons, 2006; END_CITE  CITE_b50  START_CITE Shanks, Tansley, & Weber, 2003) END_CITE  CITE_b181 .",['RelationToLiterature'],RelationToLiterature
1949,The importance of time in conditioning the effects of diversity is predicated on its role as a proxy for the extensiveness of interaction within the workgroup.,['Definition'],Definition
1950,"While our findings provide general support for the effects of these cues on the evaluation of online consumer reviews, situational factors such as recipients' involvement and expertise levels may affect how these information cues are used, either as central or peripheral cues.",['EmpiricalResult'],EmpiricalResult
1951,"The social sciences, in general, have increasingly been faulted as an elitist and disengaged exercise ""of defining, in the actors' place and most often against them, the forces that manipulate them without their knowledge"" (Latour 2004: 225).",['RelationToLiterature'],RelationToLiterature
1952,The lack of significant results for some of the hypothesized relationships requires careful examination.,['FutureWork'],FutureWork
1953,"For example, the IAOP has made CSR a key theme in its conferences (IAOP, 2009).",['RelationToLiterature'],RelationToLiterature
1954,"In other words, sharing information in the team has a positive impact on performance.",['Definition'],Definition
1955,"Agnes Koschmider has served as a reviewer in many international conferences and journals, and co-organized national and international conferences (e.g., INFORMATIK 2003, BTW 2005, WI 2007.",['RelationToLiterature'],RelationToLiterature
1956,"As 'crowdsourced work' in an enterprise is still 'work', though, it needs to be part of the job description and negotiated workload of employees  START_CITE (Meloche et al., 2009 END_CITE  CITE_b64 ).",['RelationToLiterature'],RelationToLiterature
1957,"In contrast, men put more weight on secondary sources in the overall decision process concerning the adoption of MDS compared to women.",['Definition'],Definition
1958,"However, it is necessary to ensure a balance of personalities in order to avoid a hostile atmosphere and free-riding and also to achieve the right levels of collaboration and competition within innovation communities.",['Definition'],Definition
1959,The economics associated with such arrangements were often favourable when compared to traditional of ce-based work.,['Definition'],Definition
1960,"This increasingly fluid working environment requires a workforce that is highly agile and efficient, as workers who often find themselves in a state of transition (from one project to another, from a functional unit to a project, or from a project back to a functional unit) must be capable of adapting to rapid changes.",['Definition'],Definition
1961,"Academics were first and foremost the transmission vectors of past knowledge; research was very marginal (Charles & Verger, 2007).",['RelationToLiterature'],RelationToLiterature
1962,"When all forms of interactional cues lead to negative stereotypes, re-categorization can be achieved sometimes by relying on the institution (organizational/departmental reputation) and on the contractual agreements binding the two parties.",['Definition'],Definition
1963,"Thus, substantial individual and organizational learning must occur over time before the full ramifications of an implementation are known  START_CITE (Dos Santos & Peffers, 1995; END_CITE  CITE_b38  START_CITE Peffers & Dos Santos, 1996; END_CITE  CITE_b73  START_CITE Orlikowski & Hofman, 1997; END_CITE  CITE_b71 Beeson & Rowe, 2001).",['RelationToLiterature'],RelationToLiterature
1964,"It is unclear whether the relatively low rating by general management represents a low valuation of reliability (which would be surprising, in view of its common use as the basis for Service Level Agreements) or a perception that the enterprise IS investments have not increased reliability.   ",['Definition'],Definition
1965,"We believe that truly changing perceptions about the nature of work in a profession (which, as we argue above, is one of our key challenges) is best accomplished by the kinds of immersive, hands-on experiences that were an integral part of the IT Careers Camp described in this paper.",['Motivation'],Motivation
1966,"Cooperation only occurs when the parties have a mutual goal and, by exchanging information, they can communicate their shared intentionality (Tomasello, 2008).",['RelationToLiterature'],RelationToLiterature
1967,"To the best of our knowledge, our study is among the first in IS to quantitatively examine the control style concept and its effect on individual-level outcomes, thereby enabling a comparison between control modes and control styles, as well as an exploration into the interplay between the two.",['Goal'],Goal
1968,"Each inspection has a score for critical violations and a score for noncritical violations, with the total score being the sum of both.",['Method'],Method
1969,"The survey captured information about the participant's gender, age, operating system, the browser normally used, and the usual frequency of extension installations.",['Item'],Item
1970,"Logically, we do not anticipate these content areas to covary; empirically, the extent to which they are related to one another varied greatly across our three studies.",['Theory'],Theory
1971,"Other studies that have exploited interesting identification strategies include those by  START_CITE Dewan et al. (2017) END_CITE  CITE_b21 , who leverage the introduction of a new social cue feature to manipulate popularity influence, and  START_CITE Aral et al. (2009) END_CITE  CITE_b4 , who use propensity score matching to control for unobserved user heterogeneities.",['RelationToLiterature'],RelationToLiterature
1972,The value of a rating system largely relies on its truthfulness in reflecting consumers' product evaluations  START_CITE (Wang et al. 2018) END_CITE  CITE_b74 .,['RelationToLiterature'],RelationToLiterature
1973,"The participants were informed, however, that the order system might not be ready to implement and that they should expect to have quality problems ifthe project were implemented now as scheduled.",['Method'],Method
1974,The length of the estimation period and the event windows we use are consistent with prior studies of capital market responses  START_CITE (Dasgupta et al. 1997) END_CITE  CITE_b12 .,['RelationToLiterature'],RelationToLiterature
1975,The ORM department designed a strategy to provide the dominant values and norms through employee education and awareness programme.,['Definition'],Definition
1976,"However, we wanted to make sure that we did not miss important cases reported in these leading publications.",['Method'],Method
1977,"Understanding the varied temporal contexts, which are contingent on the nature of the task and differ in terms time value, could shed light on the best time to publish tasks and how much to pay for tasks.",['Definition'],Definition
1978,"Each step was defined as (1) a communication (product or information)  START_CITE (2, END_CITE  CITE_b105  START_CITE 3) END_CITE  CITE_b106  between two entities (4) occurring in a specified sequence and (5) resulting in a state change.",['RelationToLiterature'],RelationToLiterature
1979,The services they afford are part of everyday life  START_CITE [146] END_CITE  CITE_b131 .,['RelationToLiterature'],RelationToLiterature
1980,"Such a finding adds to the body of literature that reports on the impact of operating model alignment to improve enterprise performance  START_CITE (Ross et al, 2006; END_CITE  CITE_b120  START_CITE Perko, 2008; END_CITE  CITE_b106  START_CITE Singh & Woo, 2009; END_CITE  CITE_b138  START_CITE de Vries et al, 2010) END_CITE  CITE_b38 .",['RelationToLiterature'],RelationToLiterature
1981,"Also in the Elin project there was a strong focus on the main information objects to be exchanged, like lab orders and reports, admission and discharge letter, prescriptions and so on.",['Theory'],Theory
1982,"Though our model allows consumers to sample items from the entire catalog of items (stock items) before the personalized items are presented, it does not make reference to distribution parameters of the stock items as our focus lies in the search process and amount of sampling of personalized items.",['Theory'],Theory
1983,"However, in the standard-Q, for = 10, the first action is chosen with probability of 0.99 while the second action is chosen with probability of 0.01.",['HypothesisResult'],HypothesisResult
1984,"In addition to affording previous task-orientated activities, technological affordances  START_CITE (Majchrzak & Markus, 2012) END_CITE  CITE_b46  during the lockdown facilitate a wide range of activities for team collaborations such as, virtual team stand-ups, formal meetings, and after-work virtual drinks.",['RelationToLiterature'],RelationToLiterature
1985,"Professionals demonstrate such identification by participating in the field, through reading professional journals, attending meetings, and engaging with profession associations.",['Definition'],Definition
1986,"Basically, we have reuse the previous profile defined in Luján-Mora et al. (2006), which allows us to design DWs from a conceptual perspective as described in the third section, and we have added the required elements that we need to specify the security aspects (Subjects, Objects, Actions, Sensitive Information Assignment Rules, Authorization Rules, and Audit Rules) considered in our ACA model.",['RelationToLiterature'],RelationToLiterature
1987,"When customers come across an online store and try to form a first impression based on its appearance  START_CITE (Janiszewski 1998 END_CITE  CITE_b49  START_CITE , Mandel and Johnson 2002 END_CITE  CITE_b71  START_CITE , Lamberton and Diehl 2013 END_CITE  CITE_b65 , this well-learned association is likely to take effect spontaneously, and customers then use OPCS, which seemingly mirrors offline space, to judge store price level.",['RelationToLiterature'],RelationToLiterature
1988,"Furthermore,  START_CITE Kim and Moon (2009) END_CITE  CITE_b39  demonstrate that restaurant characteristics significantly moderate consumers' pleasure feelings, which may imply similar effects upon the added hedonic utility.",['RelationToLiterature'],RelationToLiterature
1989,"Combined international growth was rapid, growing from $1.1 billion in 1998 to $4.7 billion in 2002.",['Definition'],Definition
1990,"H2a: A patient's perceived MPP utility encompassing access, understanding, monitoring, and payment increases patient trust in MPPs.",['Hypothesis'],Hypothesis
1991,This new system greatly altered the men's responsibilities and methods of working.,['EmpiricalResult'],EmpiricalResult
1992,The optimal effort division for the firm depends upon the values of project successes g c and g o .,['Definition'],Definition
1993,"The greater the normative pressures, the higher will be the top management commitment.",['Definition'],Definition
1994,An overall rating on the importance of accessibility and availability was included as a check on scale consistency.,['Method'],Method
1995,"Given its importance and its differences from SAP, SRP, as a largely unexplored topic, is worthy of a separate investigation.",['FutureWork'],FutureWork
1996,"IT and general management ratings show moderate positive correlation, significant at the 95% confidence level (Pearson coefficient 0.595, P = 0.025).",['EmpiricalResult'],EmpiricalResult
1997,"Given the aforementioned benefits of meta-knowledge and TMSs, an important question is how meta-knowledge can be developed.",['Theory'],Theory
1998,Our results show Ihat some of these factors indeed positively contribute to e-business value creation.,['EmpiricalResult'],EmpiricalResult
1999,"The model proves robust in testing, and the findings will serve further research in this promising domain, as well as help firms to win back those who have given up on the previous models of their IT artifacts.",['Method'],Method
2000,Our goal is to educate students on the dangers of Phishing such that do not become victims of identity theft.,['Goal'],Goal
2001,""" The second part of the argument, follows the same logic and is backed up by the same evidence as H1.",['HypothesisResult'],HypothesisResult
2002,Further research into blockchain will need to consider both the underlying digital infrastructure and the emerging digital platforms.,['FutureWork'],FutureWork
2003,"Thus, all conditions for convergent validity were met (see  START_CITE Fornell and Larcker 1981) END_CITE  CITE_b29 .",['RelationToLiterature'],RelationToLiterature
2004,"In the presence of strong collaborative norms, the need for benefits such as perceived usefulness is not likely to be salient.",['Definition'],Definition
2005,"CDA holds that one group uses an apparently natural and acceptable discourse to persuade subordinate groups to accept their values and in doing so institutionalise their hegemonic dominance  START_CITE (Gramsci, 1971; END_CITE  CITE_b34  START_CITE Foucault, 1976; END_CITE  CITE_b32 van Dijk, 1993; START_CITE Mayr, 2008) END_CITE  CITE_b63 .",['RelationToLiterature'],RelationToLiterature
2006,The absence of a modest backlog of accepted articles to support timely publication of future issues presented an obvious concern to Swanson's successor.,['Definition'],Definition
2007,"To summarize, the strength of our approach is that, as long as memory is available to accommodate the auction information data arrays, it can handle arbitrarily many bids while providing the bidders with comprehensive real-time feedback at every auction state.",['Theory'],Theory
2008,"Traditional interorganizational communications media such as purchase orders and sales receipts are rapidly being replaced by electronic links  START_CITE (Cash & Konsynski, 1985; END_CITE  CITE_b11  START_CITE Johnston & Vitale, 1988) END_CITE  CITE_b27 .",['RelationToLiterature'],RelationToLiterature
2009,The dimension leads us to ask: How do external and internal rules interact and influence temporal coupling?,['Theory'],Theory
2010,"Trust has served as a useful mechanism for mitigating risks in multiple contexts  START_CITE (Mayer, Davis, & Shoorman, 1995) END_CITE  CITE_b81 .",['RelationToLiterature'],RelationToLiterature
2011,We refer to these respective relationships when developing our hypotheses in the following.,['Method'],Method
2012,We then ran a mixed model with this new variable as the fixed factor.,['Method'],Method
2013,Research in the field has largely assumed rational choice (functional) approaches to managing ISS.,['RelationToLiterature'],RelationToLiterature
2014,The applied preference market was pretested with a total of 323 users.,['Method'],Method
2015,Mean and median ratings of all scales were lower for both software pieces (Brownie and z-Tree) in the second session but not significantly so.,['EmpiricalResult'],EmpiricalResult
2016,A blog spider program can be employed to automate this task.,['Method'],Method
2017,"Most laboratory studies consider eight to nine items per menu to be a ""broad"" structure and two to three items per menu to be a ""deep"" structure, but even when those numbers are varied, the preference for breadth over depth remains  START_CITE (Katz and Byrne 2003) END_CITE  CITE_b33 .",['RelationToLiterature'],RelationToLiterature
2018,"In any case, studying how longer lock-in periods affect consumers and firms may be an object of future research.",['FutureWork'],FutureWork
2019,"The median organization had 325 employees, carried out operations at seven locations, and had revenues of C$48 million annually.",['Data'],Data
2020,"-visibly peripheral in openEHR -and an external actor which may trigger an ideological conflict, or a goal conflict  START_CITE (Spaeth et al., 2015; END_CITE  CITE_b106  START_CITE von Krogh et al., 2012) END_CITE  CITE_b118 .",['RelationToLiterature'],RelationToLiterature
2021,The coefficients of the treatment variables are qualitatively the same as not having the price correction.,['EmpiricalResult'],EmpiricalResult
2022,"In Section 5.2, we study the case in which the length of the planning horizon is finite and deterministic.",['Method'],Method
2023,"The paper motivates, proposes, illustrates, and presents evaluations of the FEDS framework and evaluation design process.",['ResearchQuestion'],ResearchQuestion
2024,"Instead, by focusing inward and identifying the particular strengths of the firm, especially the set of resources and capabilities that are unique, decision makers in a firm may be able to make superior strategic choices on the allocation and acquisition of resources and capabilities.  START_CITE Mata et al. (1995) END_CITE  CITE_b36  applied the resource-based model in considering IT and its contribution to a sustained competitive advantage.",['RelationToLiterature'],RelationToLiterature
2025,"In categorizing the studies, methodology, source of subject sample, and sample size are shown as initial characteristics.",['Method'],Method
2026,"Third, our results suggest that the group development process will change over time.",['EmpiricalResult'],EmpiricalResult
2027,The major challenge stems from the necessity to infer recipients' responses in order to assess the pragmatic effects of communication.,['Limitation'],Limitation
2028,"A coupling is a connection, but not all connections are necessarily couplings because individuals or machines may become temporarily connected with other machines without being coupled.",['Definition'],Definition
2029,"Second, a shared language is associated with shared perceptions regarding an activity  START_CITE (Pondy and Mitroff 1979) END_CITE  CITE_b77 ; thus, people can more readily anticipate similar values or visions that might arise from the knowledge sharing (Chiu et al. 2006, Nahapiet and.",['RelationToLiterature'],RelationToLiterature
2030,This treatment is similar to the practice that some stock markets such as NYSE use calls to restart their trading after a trading halt.,['Method'],Method
2031,"To corroborate these findings, we ran a separate regression analysis for the data obtained from the project-tracking logs.",['Method'],Method
2032,"Second, the provision of a forum can be beneficial for the seller when the bidders systematically underestimate the costs of the product and thus the secret reserve price.",['Definition'],Definition
2033,"From this experience, we can learn the importance of considering important communication acts as object types in their own right, and that the state change of the business context to Order Confirmed should not merely be modelled and implemented as a state attribute associated with a Sales class.",['EmpiricalResult'],EmpiricalResult
2034,"As reported in Appendices A and C, we developed measures of reinforced and varied use based on prior literature summarized in Table 1.",['Method'],Method
2035,"Nevertheless, media reportage of AI tends to follow the hype or fear views, downplaying qualifications and counter-evidence actually often in the studies themselves to favour a dominant, simpler, certainly more seductive, storyline.",['Definition'],Definition
2036,It can be easily understood from the above description that this continuous process dynamically reshapes the assortment of products and structure of the categories in-store.,['EmpiricalResult'],EmpiricalResult
2037,About half the participants still wanted to take the chance at receiving either the $20 or $60 organizer.,['Item'],Item
2038,The higher-order big data analytics capability enhances firm performance.,['Definition'],Definition
2039,"Therefore, the DlY strategy is also expected to increase the likelihood of obtaining better dyadic outcomes.",['EmpiricalResult'],EmpiricalResult
2040,Deeper interdependencies drive co-creation and innovation among supply-side businesses and demandside consumers.,['Definition'],Definition
2041,By frame structure we mean those properties of framing that remain similar across contexts.,['Definition'],Definition
2042,"Fifth, we attempt to implement controls for the extent to which external factors might cap system value flows.",['Method'],Method
2043,"Indeed, the differing uses of the Amazon monitoring system over the years highlighted how the same IT artefact may align itself with alternate conceptions of control and in doing so is inextricably inter-linked with institutionalization and deinstitutionalization processes.",['Definition'],Definition
2044,"The inconsistent findings in the literature challenge studies that treat the relationship between IT and operational agility as a 'black box', revealing a lack of clarity in the process through which IT enables operational agility.",['Limitation'],Limitation
2045,"Through enforcement agencies, regulations specify rules and provide redress to individuals who are harmed when the law is violated  START_CITE (Culnan and Bies 2003) END_CITE  CITE_b36 .",['RelationToLiterature'],RelationToLiterature
2046,"Providers for which developing and supporting ESs is their main line of business are defined as specialized (e.g., SAP).",['Definition'],Definition
2047,Continuance intentions were also captured for the purpose of examining its differences from discontinuance intentions.,['Method'],Method
2048,We only started when the participants fully understood the procedure and their eye foci were calibrated successfully.,['Method'],Method
2049,"Incremental innovations were defined as consisting of only a small departure from existing procedures, and radical innovations represented a fundamental change from traditional practices  START_CITE (Ettlie, 1983; END_CITE  CITE_b21  START_CITE Damanpour, 1991) END_CITE  CITE_b14 .",['RelationToLiterature'],RelationToLiterature
2050,A regulatory fit is experienced when individuals' means to pursuing goals fit their regulatory focus.,['Definition'],Definition
2051,"This was a critical issue at the time as the government was consolidating IT servers to a single location in an endeavour to lower energy use, to gain efficiencies, reduce costs and lower environmental impact.",['Definition'],Definition
2052,The structured techniques have clarified the importance of four basic structural dimensions  START_CITE [7] END_CITE  CITE_b6 .,['RelationToLiterature'],RelationToLiterature
2053,"However, if we find a cluster of manipulations in a branch, we definitely respond to it.",['EmpiricalResult'],EmpiricalResult
2054,We repeated our analysis of both the conversion and contribution regressions following the preprocessing of our data using coarsened exact matching (CEM).,['Method'],Method
2055,We define IT knowledge transfer capability as an IT unit's capacity to make useful IT knowledge available to business partners within and beyond organizational boundaries in a timely manner.,['Definition'],Definition
2056,"At a basic level, one rather functional way would be to recognize that attention to normative issues can contribute to user satisfaction and thereby reduce the chance of system failure.",['Definition'],Definition
2057,"An institutional perspective on IT governance seems to be especially lacking.  START_CITE Flynn & Du (2012) END_CITE  CITE_b24  analyzed the legitimation of an IT implementation and Vassilakopoulou & Marmaras (2015) explored how, after IT implementation, practitioners coped with institutional pressures in integrating the IT in their work.",['RelationToLiterature'],RelationToLiterature
2058,"Individuals who believe that assigned tasks are meaningful are more likely to be motivated to invest in accomplishing the goal related to the task because, by doing so, they are also able to reach their own goals.",['Definition'],Definition
2059,It is of note that this construct is relational: risk of expropriation arises only when an activity is transacted for.,['Definition'],Definition
2060,"This measure of cultural distance is commonly used in international business and management literatures  START_CITE (Hewett et al. 2003 END_CITE  CITE_b34  START_CITE , Campbell et al. 2012 END_CITE  CITE_b16  and is based on deviation of the two countries along Hofstede cultural dimensions (i.e., power distance, individualism, masculinity, uncertainty avoidance;  START_CITE Hofstede et al. 2010) END_CITE  CITE_b35 .",['RelationToLiterature'],RelationToLiterature
2061,"Specifically, we used the TFR theoretical lens to highlight frame incongruences, frame inconsistencies, and interactions between them that this process implicated.",['Method'],Method
2062,"The decision of whether to employ a PPM is important because it has the potential to impact contribution dynamics, amplifying or attenuating potential contributors' attention and response to prior capital accumulation.",['Method'],Method
2063,"We argue that, in our context, emotional appeals that convey a sense of an empathic provider who shows ""other-focused"" emotions (i.e., care, empathy, or concern) should be less congruent with the stereotype of a self-centered, utility-maximizing company.",['ResearchQuestion'],ResearchQuestion
2064,"Although previous research in the IS literature has linked design elements to customer satisfaction and intentions to return to a Web site  START_CITE [22, END_CITE  CITE_b21  START_CITE 43, END_CITE  CITE_b41  START_CITE 49] END_CITE  CITE_b46 , there is limited work that has operationalized Web site effectiveness in terms of customer word-of-mouth behavior.",['RelationToLiterature'],RelationToLiterature
2065,"These systems address three major integration goals: data or information integration, process integration, underlying platform independent and common facade.",['Definition'],Definition
2066,"Therefore, we checked the robustness of our estimates (computed using OLS estimation method) with the GARCH and EGARCH estimation methods.",['Method'],Method
2067,"Uncertainty about the quality of the products listed on the website, the security of payment process, the reliability of shipping, the protection of a customer's privacy, and the credibility of service terms, among other concerns, are some of the substantial risks perceived by online shoppers.",['Definition'],Definition
2068,"For instance, almost identical experimental settings for a knapsack Vickrey formulation, but in the context of sequential auctions of capacity, can be found in Ng et al.  START_CITE [16] END_CITE  CITE_b15 .",['RelationToLiterature'],RelationToLiterature
2069,"Netstore was able to resolve these problems for Opus, by providing a complete messaging solution in the form of a MS Exchange service that was fully managed and maintained by their experienced technology and application specialists.",['Definition'],Definition
2070,The proposed information system projects may now be mapped in a matrix formed by the types of information systems and the types of prospective developers.,['Definition'],Definition
2071,"However, to develop an understanding of IT feature use that emphasizes the learning cycles individual users go through over time, we need to adapt organizational technology capabilities to the individual level and focus on end users' technology-leveraging capabilities.",['Definition'],Definition
2072,"For example, Australia, which began its adoption of digital wireless phone technology in 1994, has nine data points.",['Definition'],Definition
2073,"Studying these general equilibrium reactions would, however, require the use of a structural model, a different identification strategy, and a different data set.",['Theory'],Theory
2074,"In addition, practitioners should also understand that developers might not be as immediately 'portable' as they might have thought.",['Method'],Method
2075,We then used these variables to estimate the influence of digital M&A on related and unrelated patents filed by the acquirer.,['Method'],Method
2076,"Consequently, service providers could be tempted to produce simple requestors, programmed based on the programming specification, calling up external services.",['Definition'],Definition
2077,They employed a large-scale randomized field experiment to demonstrate that online advertising does indeed impact offline purchases.,['Definition'],Definition
2078,"Significant variety in data exists on what well-cooked, and conversely substandard, pizzas look like from a customer satisfaction perspective.",['Definition'],Definition
2079,"Richard's research interests are participatory and ethical communication systems management, and management studies methodology.",['ResearchQuestion'],ResearchQuestion
2080,What may appear intuitive is also borne out by empirical evidence: The size of a team matters; even moderate increases in size will likely impact individual participation and group performance.,['Definition'],Definition
2081,"Consistent with the notion of convergent and divergent validity where items load more on a single construct than on other constructs, both students were asked to assign a descriptive label to each node that best represented the contents of that node.","['Item', 'Method']",Item Method
2082,Buying consumers more likely to recall competition while visiting focal ad site  START_CITE (Kent and Allen 1994) END_CITE  CITE_b32  and more likely to learn in the presence of higher competition No impact Consumers do not rely on prescreening information and buy from the best listing  START_CITE (Chakravarti et al. 2006) END_CITE  CITE_b8  advertisements.,['RelationToLiterature'],RelationToLiterature
2083,"The CRIA lens by itself, however, does not address the second research question of how diversity of agents' backgrounds shapes the emergent design and the second condition for effective collaboration (balancing diverse interests).",['Definition'],Definition
2084,"GTM furthermore mentions three major coding phases -open, axial and selective coding respectively (Strauss & Corbin, 1990.",['RelationToLiterature'],RelationToLiterature
2085,"In our study, we use the terms 'change agents' and 'opinion leaders' as defined by  START_CITE Humphrey (1989) END_CITE  CITE_b21  and Rogers (2003), respectively.",['RelationToLiterature'],RelationToLiterature
2086,"IS  START_CITE (Salford, 2001 END_CITE  CITE_b98 ) and a special issue of the Journal of Information Technology (June 2002).",['RelationToLiterature'],RelationToLiterature
2087,"In addition, the reduction in neural recruitment in individuals with low self-control extended to the left PFC as well as the posterior cortical structures.",['EmpiricalResult'],EmpiricalResult
2088,The narrative might also serve as a potential location for any disclosures the review is required to contain.,['Definition'],Definition
2089,The analysis of the EULAs and TOS from 20 virtual worlds shows that the contract generally fails to guarantee game companies that the control they exercise over the 4Cs will be reinforced.,['Definition'],Definition
2090,"The projects were based on the personality components scheme Interaction analysis method Interaction analysis for capturing group process interac-described by Spranger (1928) who proposed that the six basic interests or motives in personality were theoretical, tions has become increasingly important in GSS research (e.g.,  START_CITE DeSanctis et al, 1987; END_CITE  CITE_b3 Sambamurthy & Poole, economic, aesthetic, social, political, and religious. 1992).",['RelationToLiterature'],RelationToLiterature
2091,"In contrast to banks, marketplace lenders have no transaction history with the prospective borrower.",['Definition'],Definition
2092,"He has published 200 scientific articles and conference papers and edited or written 12 books on topics related to system design, innovation theory, implementation, risk assessment, computer-supported cooperative work, requirements engineering, standardization, and ubiquitous computing.",['Definition'],Definition
2093,"Since the performance results with our standard idf of l/n. were universally better than the baseline of idf= 1, we were hopeful that applying the averaging technique to the superior results shown earlier would give even better performance.",['Method'],Method
2094,The resulting model parametrizes the locationbased incentives for implementation in the auction mechanism.,['EmpiricalResult'],EmpiricalResult
2095,"Malik et al., 2016; END_CITE  CITE_b33  START_CITE Sandeep & Ravishankar, 2015b) END_CITE  CITE_b48 .",['RelationToLiterature'],RelationToLiterature
2096,"To recap, AST describes an IS as a socio-technical system  START_CITE (Bostrom & Heinen, 1977) END_CITE  CITE_b7  in which each element may impact others, and the nature of interaction may change over time (Bostrom et al., 2009, p. 30).",['RelationToLiterature'],RelationToLiterature
2097,"Typically, the two word vectors are equivalent  START_CITE [36] END_CITE  CITE_b35 .",['RelationToLiterature'],RelationToLiterature
2098,"A total of 65,000 papers were included, but then reduced down to the 5,991 papers in Level 2.",['Method'],Method
2099,Organi zational memory is intended to augment the knowledge of groups by providing some record of the organization's know-how.,['Definition'],Definition
2100,"In addition to task complexity, we manipulated group member experience in this study.",['Method'],Method
2101,"When the business (IT consultant) subgroup has some specialized knowledge relevant to the project, they always inform the IT consultant (business) subgroup about it.",['Definition'],Definition
2102,"Real-time orientation (nowcasting) may be particularly valuable for location-based applications or businesses where it is important to adjust constantly to the current market trends and habits of customers (e.g., fashion or music industry).",['Definition'],Definition
2103,Preperformance data for the year 2012 were used in our study.,['Method'],Method
2104,"In this paper, we identify and analyze the working mechanism of one business practice that significantly influences the ecosystem's generativity and platform provider's profitability via value appropriation.",['ResearchQuestion'],ResearchQuestion
2105,"In addition to innate curiosity, many of us also see scientific research as a way of making the world a better place.",['Definition'],Definition
2106,Participation in discussions started by others has a huge impact on the learning of developers in the low and high states.,['Definition'],Definition
2107,"From an ethics perspective, our results suggest that ethical concerns represent a vital and increasingly relevant BDBM deployment challenge (e.g.  START_CITE Marabelli et al., 2017) END_CITE  CITE_b87 .",['RelationToLiterature'],RelationToLiterature
2108,"Compliance, identification, and internalization are all thought to shape an individual's attitudes, beliefs, and behaviors.",['Definition'],Definition
2109,"The second describes the IT artifact's ubiquitous accessibility, independent of the user's location and time of access.",['Definition'],Definition
2110,"In these studies we were using multimedia closely modeled on cunent live lectures; in the future, videotaped lectures may not be the most effective medium for asynchronous education, and this could lead to further changes in the technology and process of using it.",['ResearchQuestion'],ResearchQuestion
2111,"To identify the types and frequencies of hashtags created and used during the Egypt Revolution, we extracted and counted all types of hashtags from our SQL database.",['Method'],Method
2112, Electronic services such as virtual communities or electronic commerce demand user authentication.,['Definition'],Definition
2113,"Instead of striving for harmony and consistency, looking for theoretical tension and using it in a creative way creates an opportunity to develop more encompassing theories that capitalise on the duality and generative force of paradoxical tension  START_CITE (Eisenhardt, 2000; END_CITE  CITE_b21  START_CITE Hargrave & Van de Ven, 2017; END_CITE  CITE_b34  START_CITE Poole & Van de Ven, 1989) END_CITE  CITE_b58 .",['RelationToLiterature'],RelationToLiterature
2114,Cash in the hands of a driver is most easily diverted for personal use.,['Definition'],Definition
2115,"Similar results are reported by  START_CITE Feldman et al. (2003) END_CITE  CITE_b10 , who propose that the basic rationale for not sharing is that downloading becomes slower.",['RelationToLiterature'],RelationToLiterature
2116,"The alternative researcher perspectives are allocated to the dimension to which they relate, and are organized in descending order of abstraction.  ",['Definition'],Definition
2117,"Since these computer systems are large-budget items, their purchase will typically go through a formal and rigorous review process witb approval from senior management.",['Definition'],Definition
2118,The system's final state can be determined from the initial conditions  START_CITE (Checkland 1999) END_CITE  CITE_b9 .,['RelationToLiterature'],RelationToLiterature
2119,"In fact, as noted above, CATCert became keen to view the work as production of artefacts (especially software tools), and less keen to revisit key decisions about these.",['Definition'],Definition
2120,"In itself, there is obviously nothing wrong with a cost focus as a key driver for an outsourcing arrangement.",['Definition'],Definition
