,text,accept,labels_str
1004,"Prior studies on software project management and process management show that software processes need to be tailored to suit various environmental factors that characterize a project and challenges that are faced by it  START_CITE [39, END_CITE  CITE_b30  START_CITE 64] END_CITE  CITE_b54 .",['RelationToLiterature'],RelationToLiterature
1005,Participants who referred to their usage behaviour as an addiction subsequently describe intentional attempts to break their habits and/or their excessive use of their iPhones.,['EmpiricalResult'],EmpiricalResult
1006,"Though financial capital can help in acquiring good human capital as well, it will be interesting to investigate whether the perceptions of potential employees change toward new ventures after they read blogs.","['Theory', 'RelationToLiterature', 'EmpiricalResult']",Theory RelationToLiterature EmpiricalResult
1007,"The reason is that although the labels that authors assign to their constructs may vary, the constructs could measure similar concepts, in which case they should be synthesized under the same factor  START_CITE [84, END_CITE  CITE_b79  START_CITE 85] END_CITE  CITE_b80 .",['Theory'],Theory
1008,Most of the questions (see Appendix A) used were framed to uncover how team members managed their dependencies  START_CITE [52] END_CITE  CITE_b52  when coordinating.,"['Item', 'Method']",Item Method
1009,The limited but well-defined scope enabled us to prove the completeness of the catalog.,"['Goal', 'Method']",Goal Method
1010,"Knowledge sharing continues to be relevant post-implementation  START_CITE (Santhanam, Seligman, & Kang, 2007) END_CITE  CITE_b171 .",['RelationToLiterature'],RelationToLiterature
1011,The impact of meetings is also not a function of the communication skills and attitude of the change agent.,"['Theory', 'EmpiricalResult']",Theory EmpiricalResult
1012,"Actor-Technology interdependencies address risks which are created by improper matching of people with technology, or by introducing untried technologies.",['Theory'],Theory
1013,It built on existing support within the control room for a call-taking system and sought to persuade this group that such a system could be implemented successfully.,['Theory'],Theory
1014,By chatting with him at the Doctoral Consortium I figured out what the 'difference' could have been made of.,['Item'],Item
1015,"However, in such situations, ""theory,"" prior experience, or research objectives allow the researeher to distinguish which independent variables predict each dependent variable.",['Theory'],Theory
1016,"In total, 268 subjects completed the experiment and provided supplemental data on computer playfulness, IS creativity, and PIIT.","['Method', 'Data']",Method Data
1017,Much research on virtual teams has used a social psychology perspective.,['RelationToLiterature'],RelationToLiterature
1018,"These promoted a `compartmentalized' view of the organization and, when employees need to have a look `across' the organization, it is simply impossible.",['EmpiricalResult'],EmpiricalResult
1019,"Although the point estimate for physical sales is half the size of the point estimate for digital sales (−7% versus −14%), the coefficients are not statistically different from each other in the sense that 90% CI bands overlap.","['Theory', 'Data']",Theory Data
1020,"Motivation and Related ResearchCentral to this paper, is the conviction that the relations between research on team informational processes and information technology, specifically artificial intelligence and distributed computation, should be genuinely symbiotic.","['Motivation', 'Goal']",Motivation Goal
1021,"Honda spends 70 to 75 percent' of total production cost on subcontracting parts, components, and subassemblies.","['Theory', 'RelationToLiterature', 'EmpiricalResult']",Theory RelationToLiterature EmpiricalResult
1022,"Some of the most enthusiastic participants indicated that they had thoroughly enjoyed the experience, and told us that they had experimented with moving their image around, refocusing their camera, etc.",['EmpiricalResult'],EmpiricalResult
1023,The essence of an interview is a real-time conversation between researcher and respondent to discover the respondent's personal views.,['Theory'],Theory
1024,"Often the same word refers to different types of trust, or different terms for trust refer to the same construct.","['Theory', 'Definition']",Theory Definition
1025,"Although we focus on the distribution or ""push"" of information to users through e-mail mechanisms, we also assume that the firm has an intranet bulletin board on which important notices are posted.","['Method', 'Theory']",Method Theory
1026,"In a traditional event study, the goal is to determine the expected return for a particular company's stock, and on the date that news is released, attribute any return that deviates from this expectation to the news in question [7].",['RelationToLiterature'],RelationToLiterature
1027,"It is easy to imagine that this situation could have changed if, for example, clients had received some training (M2 or M5) on the ERP software.",['Theory'],Theory
1028,"However, users may print, download, or email articles for individual use.",['Theory'],Theory
1029,"Strategic players include donors, nonprofits, as well as an online D2N marketplace.",['Theory'],Theory
1030,"In summary, clients rely on a formal contract, bureaucratic control, and the consultant's informal community, whereas consultants rely on a detailed formal contract and the client's informal community.","['RelationToLiterature', 'Theory', 'Definition']",RelationToLiterature Theory Definition
1031,Integrative efficacy: the degree to which one effectively integrates inferences made in each strand of a mixed-methods research inquiry into a theoretically consistent meta-inference.,['Definition'],Definition
1032,"Where more interactive methods of data collection are possible and a deeper understanding of individual factors is desired, the qualitative case-study method of  START_CITE Yin (1989) END_CITE  CITE_b108  provides an excellent backdrop for its formulation.",['RelationToLiterature'],RelationToLiterature
1033,"For CompuNet, developing into a multi-vendor company, while focusing more on services, has led to a dramatic increase in the volume and complexity of company operations.",['Theory'],Theory
1034,"Have we reached the point where sustainable development has become a hazardous concept?  START_CITE (Corcoran, 1990) END_CITE  CITE_b17 .",['RelationToLiterature'],RelationToLiterature
1035,This set of questions incorporates the idea that the key to enterprise data integration is not to share all data but to identify the right set of data and enable it to be effectively shared across the enterprise.,"['Item', 'Data']",Item Data
1036,This rating instrument has been used to provide a standard performance measure across subjects and raters in different organizations and has been shown to be reliable and valid.,['Method'],Method
1037,"The BC and BCa CIs are closer to their theoretical coverage even for reasonably small samples, but are again too narrow and contain the population value less than the nominal 95% of the time.",['EmpiricalResult'],EmpiricalResult
1038,Different authorities have set out a wide variety of generic goals and criteria that constitute potential evaluand properties.,['Theory'],Theory
1039,"One could create a version with shallow characters and a straightforward plot (Copy 1), but the cost to create a higher quality version with well-developed characters and an intricate plot line (Copy 2) can become a very daunting task.","['Theory', 'EmpiricalResult']",Theory EmpiricalResult
1040,"I thus gradually moved into the playing field, learning project-specific knowledge from other members by doing and repeating (often imitating the other practices) various everyday tasks.",['Item'],Item
1041,"In one distinct instance, links further upstream to the macro-level were identified; Co-creation Practices facilitated by PS2 ′ s organizational structure and an IS middle manager's boundary-spanning capability resulted in the development of a technology that quickly became an industry standard at the EU-level.",['Theory'],Theory
1042,"In addition, in call centre environments, perceived time pressure experienced through limiting call duration in order to boost productivity statistics have been shown to have counter-productive effects on performance  START_CITE (Rowe et al., 2011) END_CITE  CITE_b41 .","['RelationToLiterature', 'Theory']",RelationToLiterature Theory
1043,"Empirical research on this topic has focused on the role of physical asset specificity due to the presence of dedicated systems  START_CITE (Venkatraman and Zaheer, 1990; END_CITE  CITE_b93  START_CITE Zaheer and Venkatraman, 1994; END_CITE  CITE_b98  START_CITE Nault, 1997; END_CITE  CITE_b80  START_CITE Artz and Brush, 2000) END_CITE  CITE_b7 , some other studies have gone further focussing on the role of systems in creating process specificity  START_CITE (Zaheer and Venkatraman, 1994) END_CITE  CITE_b98 .",['RelationToLiterature'],RelationToLiterature
1044,"Overall, multimedia experimental group subjects expressed a more positive attitude towards the department head.",['EmpiricalResult'],EmpiricalResult
1045,"The authors do not enter the site to investigate a particular research question, but use the case description to inform readers of successful applications and developments or to illustrate a conceptual issue  START_CITE (Bonoma, 1985) END_CITE  CITE_b4 .","['RelationToLiterature', 'Method']",RelationToLiterature Method
1046,Note that procedure in this task refers to a set of steps that customers could follow to change a reservation's current state to a goal state.,['Method'],Method
1047,"As a theoretical construct grounded in identity theory, with a rigorously tested measure, the construct offers a broader model of resistance to IT that builds on a tradition of prior qualitative work.",['Theory'],Theory
1048,The institutional framework can also impact on the attractiveness of BPO.,['EmpiricalResult'],EmpiricalResult
1049,The same threshold was used throughout the experiments for the Writeprint method.,['Method'],Method
1050,Model prod2 output covers the data required by the filter space defined by n'.,['HypothesisResult'],HypothesisResult
1051,"Thus, services providers should pay more attention to the variety-seeking needs of members with strong social identity than those with strong relational identity, and provide constant system upgrades to satisfy their need for diversity and innovativeness.",['EmpiricalResult'],EmpiricalResult
1052,The efficiency with only the WL available will be lower than the efficiency with only the DL available.,['EmpiricalResult'],EmpiricalResult
1053,"This case study paper presents a longitudinal, processlevel study of the use of agile methods -eXtreme programming (XP) and Scrum -at Intel, Ireland.",['Goal'],Goal
1054,"The great majority (83 per cent) of respondents identified alignment of information systems objectives with organizational goals, as opposed to impact, as the key focus of their organization's planning technique, as shown in Figure 3, reinforcing Galliers' (1989) finding concerning the favoured SISP focus for IT personnel.",['EmpiricalResult'],EmpiricalResult
1055,"Satisfaction kept growing, so trust also had a higher long-term value.",['EmpiricalResult'],EmpiricalResult
1056,"However, little empirical work has taken a systematic approach to tackle this issue.",['Limitation'],Limitation
1057,"Thus the final outcome is: continued or later adoption, discontinuance or continued rejection.",['EmpiricalResult'],EmpiricalResult
1058,"One important aspect in achieving this focus has been the use of interfaces.  START_CITE Henderson-Sellers et al. (2008) END_CITE  CITE_b16  have questioned the interface/body model, stating that 'no information needs to be hidden'.",['RelationToLiterature'],RelationToLiterature
1059,"Finally, we intended the messages' content to activate individuals' motives to acquire things, protect assets, or connect to/help others.",['Method'],Method
1060,We use these models to interpret results and assess the theoretical validity of the relationships.,['Theory'],Theory
1061,A clear distinction exists between the groups of efficient and inefficient firms in terms of their level of IT investment and their organizational strategic and economic performance.,['Definition'],Definition
1062,"The next highest correlation occurs between climate and success, 0.450.",['EmpiricalResult'],EmpiricalResult
1063,Our study has several limitations that should be considered in the interpretation of the results and that provide various opportunities for future research.,['Limitation'],Limitation
1064,"(Optimization) given a DgQl query expression e that computes a 1-tuple relation over a schema with a single attribute, ω[min/max](e) is also a DgQl query expression.",['Definition'],Definition
1065,"If team members are working together, for the same organizational unit, at the same place, at the same time, the length of the mandate should not determine virtualness.",['Definition'],Definition
1066,The scope of what is being delegated ranges from a single work item to all the items that a role or a specific resource may receive during a given time period.,['Definition'],Definition
1067,"Another research direction might consider the optimal quality and the optimal price simultaneously, which is important for product line design.",['FutureWork'],FutureWork
1068,5 Those that were initially funded but later cancelled are excluded.,['Method'],Method
1069,"Our recent research has explored resistance to change from a 'stress perspective ' (Waste11 and Newman, 1993).",['RelationToLiterature'],RelationToLiterature
1070,"The relationship between the project manager and team members is crucial to effective team performance and to building the necessary team traits for success  START_CITE (Mantei, 1981) END_CITE  CITE_b40 .",['RelationToLiterature'],RelationToLiterature
1071,"Consistent with prior literature, we use a firm's installed nodes as a proxy for network capital.",['Method'],Method
1072,"First, words of little value in determining clusters were eliminated from the dataset.",['Method'],Method
1073,"The field of information systems (IS) studies phenomena associated with the utilisation of information and communication technologies, primarily in the context of business organizations.",['Definition'],Definition
1074,This observed statistic is then compared against a cutoff value to determine significance.,['Method'],Method
1075,Utilising the concept of an information system directly (which is different from IT on the one hand and instrumental activity on the other) offers a useful way of unpacking the entanglement in cases such as the one considered.,['Definition'],Definition
1076,"In addition to the Medline connection, researchers required that the VNS include interfaces to organizational information resources-such as to hospital and departmental information systems-as well as to their research information resources, such as genome and experimental data databases.",['Motivation'],Motivation
1077,"In our focus groups with physicians, even doctors who were unwilling to concede to the immediate value of electronic systems acknowledged in the presence of their peers that IT was the future of medicine and sustained resistance was futile.",['EmpiricalResult'],EmpiricalResult
1078,"Just as the relationship between supplier dependence and customer power was significant in the overall correlations, tbe relationship between these variables was also significant for the chemical firm suppliers (HI).",['EmpiricalResult'],EmpiricalResult
1079,"Further, knowledge sharing coopetition arising from data and analytics sharing promotes innovativeness and increases the value of cross-functional coordination  START_CITE (Galunic & Eisenhardt, 1996; END_CITE  CITE_b17  START_CITE Tsai, 2002) END_CITE  CITE_b48 .",['RelationToLiterature'],RelationToLiterature
1080,"Because our attempt to create a matched-pair sample from client managers yielded only a 40.35% response rate (N = 90), the line function respondent could not exclusively be used directly in the structural model analysis.",['EmpiricalResult'],EmpiricalResult
1081,We believe a paradigm shift is the most promising direction for future research to make significant contributions to the UTAUT literature in particular and to research on technology acceptance and use in general.,['FutureWork'],FutureWork
1082,"First, the QMLE is not constrained by the assumptions the Poisson places on the conditional moment of the dependent variable (namely, that the conditional variance of y given x is equal to the conditional mean).",['Limitation'],Limitation
1083,We found only indirect evidence pointing to a potential impact of organizational inertia associated with the distribution of power facet of the deep structure.,['EmpiricalResult'],EmpiricalResult
1084,"The finding that backer comments and creator replies may significantly improve the chance of fundraising success is also consistent with prior studies  START_CITE (Mollick, 2014; END_CITE  CITE_b37  START_CITE Wang et al., 2018) END_CITE  CITE_b65 .",['ResearchQuestion'],ResearchQuestion
1085,Poba-nzaou and Raymond (2011) use a multiple-case study to understand the alignment of enterprise resource planning (ERP) systems with the business model.,['RelationToLiterature'],RelationToLiterature
1086,"Our econometric approach, together with the unique data set we assembled, allows us to make the following contributions.",['Contribution'],Contribution
1087,Coordination cost refers to the cost a firm incurs from coordinating with firms actually or potentially producing the product.,['Definition'],Definition
1088,"Fourth, all learners use essentially the same processes for representing and understanding the world.",['Method'],Method
1089,"IT alignment  START_CITE (Sabherwal, Hirschheim, & Goles, 2001) END_CITE  CITE_b138  7.",['RelationToLiterature'],RelationToLiterature
1090,"Indeed, this research illustrates how one may be rated as being influential even without publishing in those journals.",['Contribution'],Contribution
1091,"In this study, user MAISs satisfaction is considered as a surrogate measure for the performance of MAISs.",['Theory'],Theory
1092,"We calculated the significance values using Robust standard errors, which we computed using the HC1 formulation in R package ""Sandwich""  START_CITE (Zeileis, 2004) END_CITE  CITE_b131 .   ",['RelationToLiterature'],RelationToLiterature
1093,"As an additional line of defense in their layered security approach, organisations also train their members to identify and report new permutations of phishing attacks .",['Theory'],Theory
1094,"Moreover, they are likely to have a higher level of experience with technologies and well-formed beliefs and compelling perceptions about the system.",['EmpiricalResult'],EmpiricalResult
1095,"On the other hand, as  START_CITE Straub (1994) END_CITE  CITE_b49  observed, individuals in more collectivist societies such as Japan tend to avoid communication technologies such as e-mail that minimize the 'social presence' of the user  START_CITE (Short et al., 1976 END_CITE  CITE_b48 ) even though such technologies may be otherwise more appropriate and ef cient.",['RelationToLiterature'],RelationToLiterature
1096,"The resulting classifications of these four models were compared with the list for omissions and weaknesses, but none were found.",['EmpiricalResult'],EmpiricalResult
1097,"We also stress the importance of initial decisions regarding the distribution of power and knowledge between internal members and external consultants, which define the 'arena' where global-local negotiation will take place.",['Theory'],Theory
1098,"To check robustness, we analyzed keywords related to perceptions of dread-and unknown risk.",['Method'],Method
1099,"One concern about the measures of social norms was that students might not have referents for 2FA or do not value their referents' opinions about 2FA, thus threatening the validity of these measures.",['Limitation'],Limitation
1100,"Based on the tripartite conceptualization of ProU, we propose that users more likely accept convergent recommendations from two or more particular sources that can effectively reduce three distinct ProU dimensions than those convergent recommendations that reduce the same uncertainty dimensions to a lesser extent or reduce a lesser number of ProU dimensions.",['EmpiricalResult'],EmpiricalResult
1101,"Local collaboration (LOCAL) ATHENA workspaces (e.g., collaboration and document spaces) make it easy to work with US-based <name of the company> employees.",['Definition'],Definition
1102,"A rare event brings attention to identify immediate goals to achieve, which triggers the mobilization of resources and efforts to facilitate affordance actualization conditions.",['Definition'],Definition
1103,"This failure is attributed to the traditional management systems and their contradictions with the empowerment philosophy and to the change programmes which are usually followed in order to introduce empowerment, which increase these contradictions.",['Definition'],Definition
1104,The number of lender inquiries is positively associated with the final interest rate.,[],
1105,"Specifically, the relationship between self-justification and overbidding behavior will be mediated by willingness to continue bidding Not supported 3 Sunk cost promotes overbidding behavior because it increases an individual's willingness to continue bidding.",['Definition'],Definition
1106,"Further, in identifying risk affinity, our findings support previous findings in stock and equity investment indicating that risk-aversion decreases individual investment intention  START_CITE (Cohn et al., 1975) END_CITE  CITE_b19 .",['RelationToLiterature'],RelationToLiterature
1107,"Needless to say, reviewers and editors have a great responsibility in working with the researchers to ensure that proper reporting is done of the issues involved in its application.",['Method'],Method
1108,"While the skill of timekeeping appears mechanistic and processual in nature, there is a context in which timekeepers record and enter their time.",['Definition'],Definition
1109,"The EPPM is a natural fit for our context, because it inherently assumes (a) dual coping routes, (b) dual outcome possibilities, and (c) cognitive and emotional coping.",['Theory'],Theory
1110,"Indians often view work as a duty to their families  START_CITE (Sinha and Sinha 1990) END_CITE  CITE_b26 , and there is a preference for personalized relationships rather than formal channels of communication, often manifesting through personal political influence.",['RelationToLiterature'],RelationToLiterature
1111,"but in large measure because ample empirical evidence shows that people are generally not good at detecting deception  START_CITE [26, END_CITE  CITE_b27  START_CITE 38] END_CITE  CITE_b39 .",['RelationToLiterature'],RelationToLiterature
1112,"In order to measure the effect of the augmented world (AW), there were two types of sessions: purely virtual and augmented (AW = 0 or 1).",['Method'],Method
1113,: There is a curvilinear (u-shape) relationship between SNS addiction and intention to reduce SNS use such that intention to reduce SNS use will decrease as addiction increases to a point where intention to reduce SNS use will start to increase as addiction increases.,['Definition'],Definition
1114,Resolve the cycle by assigning each student the course he or she is pointing to.,['Method'],Method
1115,"H3b is not supported, as they3 coefficients for hybrids over hierarchies in models I and 3 for task complexity are statistically insignificant.",['HypothesisResult'],HypothesisResult
1116,"Participants paused the simulation, then activated a feedforward simulation that allowed for a what-if analysis.",['Method'],Method
1117,In section 5 the four patterns are illustrated through three longitudinal case studies.,['Method'],Method
1118,"They are not the only six that could be identified, but as a group they represent the overall performance of a DSS that seems to be expected and desirable from a managerial viewpoint.",['Definition'],Definition
1119,Social pressure increases with social cohesion and hence a potential adopter is more likely to adopt an innovation that has been adopted by his or her most proximate peers.,['Definition'],Definition
1120,The increased use of multi-media has a low importance (mean rating ¼ 4.59).,['Definition'],Definition
1121,"The main problem, as seen from the SMP subproject, was the extra work required to maintain the development branch in a reasonable state.",['Limitation'],Limitation
1122,This interesting result is consistent with emerging literature underscoring the unintended effects of a team environment characterized by autonomy.,['EmpiricalResult'],EmpiricalResult
1123,"MIMP enables the data owner to explicitly trade off risk for utility via a noise parameter, which is not possible with several existing techniques.",['Definition'],Definition
1124,Such problems are not necessarily directly concerned with the TIS and may affect TIS indirectly.,['EmpiricalResult'],EmpiricalResult
1125,"Of the four methods just enumerated, the lenticular sheet method would be the most desirable for use on personal computers because it requires that no special glasses be worn.",['Theory'],Theory
1126,"Other studies suggest that task-based conflict can encourage more effective group functioning  START_CITE [3, END_CITE  CITE_b2  START_CITE 66] END_CITE  CITE_b54  by promoting open discussion and consideration of a wider set of alternatives  START_CITE [39] END_CITE  CITE_b37 .",['RelationToLiterature'],RelationToLiterature
1127,"As there was no consensus among respondent recommendations for combining or dividing issues, they were left as they were.",['Method'],Method
1128,"Because consumers today can easily access online channels through which to obtain information on products of interest, they develop presuppositions and optimistic thinking that bring about attitudinal changes before they commence with consumption.",['Definition'],Definition
1129,"The GridPP project started in 2001 and has two main activities: developing software to allow users to submit computing jobs to the LCG, and developing and operating the UK's component of LCG.",['Definition'],Definition
1130,"For example, a consumer who uses YouSendIt.com for the transmission of files to various colleagues around the globe might believe that the organisation is able to receive and host these files.",['Definition'],Definition
1131,Future research should attempt to contrast the issues involved in implementing CASE for administrative and technical processes.,['FutureWork'],FutureWork
1132,"2004 END_CITE  CITE_b7  START_CITE Østerlund & Carlile, 2005) END_CITE  CITE_b32 .",['RelationToLiterature'],RelationToLiterature
1133,The external item enables the comparison of an association between one or more of the internal content facets and an external concept.,['Definition'],Definition
1134,It is within this zone that the problem of academics chasing after industry bandwagons obviously arises.,"['Theory', 'EmpiricalResult']",Theory EmpiricalResult
1135,"It does not advocate the instrumental side of ISD with a means-end orientation (Kling and Scacchi 1980, p. 320).",['RelationToLiterature'],RelationToLiterature
1136,"In particular, markets Information Systems Research, 2018, vol. 29, no. 2, pp.",['RelationToLiterature'],RelationToLiterature
1137,"Hence, prior to the PC, being allowed to publish a campaign on Kickstarter could be considered a quality signal in itself, as passing the input control hurdle was a greater challenge for low-quality projects.",['EmpiricalResult'],EmpiricalResult
1138,"However, senior researchers have been equally active in collaborating on the papers.",['Theory'],Theory
1139,"Shared understanding helps to structure and minimize cognitive conflict, making it easier to attain consensus  START_CITE [117] END_CITE  CITE_b96  and positively affect group performance  START_CITE [88] END_CITE  CITE_b71 .",['RelationToLiterature'],RelationToLiterature
1140,"Many of these forums utilize different languages depending on their origin, with the most frequently encountered languages being English, Chinese, and Russian.",['Definition'],Definition
1141,We believe that the higher cost of accurately processing the detailed numeric data induced decision makers to not expend the needed effort.,['EmpiricalResult'],EmpiricalResult
1142,"Furthermore, when caregivers are asked to collaborate with others in telemedicine, several vulnerabilities-points of practitioner resistance-are highlighted, including potential loss of patients to other doctors, loss of the connection to the patient afforded by immediate presence or equipment failure, and loss of control over patient care.",['Method'],Method
1143,"In contrast to H4, tweets expressing posters' subjective evaluations about airline services do not have a stronger association with forecast accuracy than do tweets featuring only objective descriptions of service quality.",['HypothesisResult'],HypothesisResult
1144,"As such, GloSecure embarked on a concerted effort to resolve the IT-culture system conflict.",['Definition'],Definition
1145,"Before discussing possible empirical extensions to these findings (i.e., basic EHRs assist hospitals in retaining physicians, and advanced EHRs accelerate physician turnover), we first discuss several concerns that could be biasing our results.","['EmpiricalResult', 'Limitation']",EmpiricalResult Limitation
1146,"We contend that the study of the type of tools used could be relevant to any team, rather than a dimension of virtuality.  START_CITE Martins et al. (2004) END_CITE  CITE_b41  included aspects of team diversity as a dimension of virtuality.",['RelationToLiterature'],RelationToLiterature
1147,This assumption can be relaxed by assuming that the synonym list for each database would translate query words into non-English database equivalents where necessary.,['EmpiricalResult'],EmpiricalResult
1148,"Second, we introduced the idea that mapping an utterance to a speech act category requires two distinct stages and, therefore, using Ballmer and Brennenstuhl's lexicon by itself is insufficient for incorporating contextual information.",['Theory'],Theory
1149,"It posits that behavioral intentions to use an IT are determined by an individual's attitude toward using the IT, as well as beliefs the user holds about its perceived usefulness (PU).",['Definition'],Definition
1150,"This could be the subject of a follow-up study, and this section intends to provide some thoughts on likely opportunities.",['FutureWork'],FutureWork
1151,"An alternative view is that competition tends to increase innovation (Arrow 1962, Lee and START_CITE Wilde 1980) END_CITE  CITE_b60 ; this is referred to as the ""escape competition"" hypothesis  START_CITE (Aghion et al. 2005) END_CITE  CITE_b2 .",['RelationToLiterature'],RelationToLiterature
1152,"In addition, crowdfunding has become a way for entrepreneurs to fund new business ventures  START_CITE (Kuppuswamy and Bayus, 2013) END_CITE  CITE_b39 .",['RelationToLiterature'],RelationToLiterature
1153,"The remaining cost after the execution of all tasks of all mode\sf[M^, ... M^) = 0, and the remaining cost before the execution of any tasks/(O,... ,4>) is the objective function.",['Theory'],Theory
1154,"In these application domains, the correctness issues are particularly relevant because the distributed and dynamic nature of the workflow is a potential source of errors.",['Definition'],Definition
1155,The estimated coefficients of Mobile Speed × Low Fixed-Line Speed Area in both columns (1) and (2) in Table 5 are insignificant.,['HypothesisResult'],HypothesisResult
1156,"In Experiment 2, we asked participants to classify each stimulus by selecting one option from prespecified options.",['Method'],Method
1157,"Raw data can be collected using multiple techniques, such as interviews, participant and non-participant observations, and archival documents.",['Method'],Method
1158,"These articles have assessed research practices across the whole spectrum of information systems research, and their recommendations may be applied directly to research on the organizational consequences of information technology.   ",['RelationToLiterature'],RelationToLiterature
1159,"Managers and employees can publish, search and retrieve information about diverse topics, and collaborate with colleagues anywhere in the organization.",['Definition'],Definition
1160,The fixed cost associated with the carrier's fixed capacity is denoted by K.,['Definition'],Definition
1161,The propositions of the technology acceptance model regarding perceived ease of use were partially supported.,['EmpiricalResult'],EmpiricalResult
1162,"[ambulatory Nursing] Surgeon Theoretically, surgeons have the biggest clout because of their specialized expertise and prestigious status.",['Definition'],Definition
1163,No further code modification was seen as necessary for the third interview.,['EmpiricalResult'],EmpiricalResult
1164,"Based on the framework in Figure 1, recommendation accuracy and user satisfaction were the two main dependent variables.",['EmpiricalResult'],EmpiricalResult
1165,"Eight agreed to participate; the others declined for a variety of reasons (e.g., previous commitment to other research projects, undergoing a major reorganization, or simply not interested enough in the proposed study).",['Method'],Method
1166,"Third, an organization's knowledge system contains seeds of its own destruction, as the very initiatives that the organization undertakes to generate a virtuous circle have the potential to generate vicious circles as well.",['Definition'],Definition
1167,"Overall, Trafiken.nu was seen by many as a digital innovation, in that it gave travelers a dynamic picture of public transportation disturbances, parking space availability, traffic flow, and construction delays.",[],
1168,"Of course, the wider the knowledge base being integrated, the more complex are the problems of creating and managing a particular IS competence.",['Definition'],Definition
1169,"Beyond this simple training for a utilitarian purpose, an end user seeks to understand why their organization made this change.",['Definition'],Definition
1170,"For example, for all 23 partners who maintained alliances with a top focal firm, the strength of relationship of each alliance partner with the focal firm was normalized to 1/23 in the matrix.",['Method'],Method
1171,"Normative pressure  START_CITE Powell and DiMaggio (1991) END_CITE  CITE_b40  describe the third source of isomorphic organizational change as normative, and state that this source stems primarily from professionalization (p. 70).",['RelationToLiterature'],RelationToLiterature
1172,Yet the second of them (e.g. best value) is far more complex and entails miscellaneous types of dynamic data from several sources.,['Limitation'],Limitation
1173,It is via codes and planned obsolescence that the solution is to be found as the contract only serves to provide a legal basis for the exclusion of users who have demonstrably engaged in these transactions.,['Definition'],Definition
1174,"This presents a challenge to one of the holy poles in the computer industry shrine, as the use of options has been celebrated and perfected in this industry.",['Limitation'],Limitation
1175,"This potential ageimpact is likely to continue into the future since cognitive decline, as an important factor in selfefficacy judgments, is an inherent aspect of biological aging (Jurado & Rosselli 2007), and since computerbased tasks will continue to be cognitively demanding (Benbasat & Zmud 1999).",['RelationToLiterature'],RelationToLiterature
1176,"and  START_CITE Rogers (1962) END_CITE  CITE_b38  also suggest that imitators have a lower risk tolerance (i.e., a higher risk premium) than innovators.",['RelationToLiterature'],RelationToLiterature
1177,"First, we extend the guidelines of  START_CITE Venkatesh et al. (2013) END_CITE  CITE_b107  for mixed-methods research by integrating 14 properties of mixed methods into the guidelines.",['RelationToLiterature'],RelationToLiterature
1178,"We note that papers that are clearly novel but not recognized as useful may be stimulating without being innovative, and could be accused of pushing novelty for novelty's sake.",['Theory'],Theory
1179,"Intuitively, this binary variable (which we label HIGHRIAI) represents a high level of AIPC and RIPC in the firm.",['Method'],Method
1180,"Drawing on an inductive analysis, the findings illustrate five clusters of actions underpinning the enactment of hybridity in prosocial P2P lending platforms.",['EmpiricalResult'],EmpiricalResult
1181,The mean political slant of news sources in tweets by individuals is more extreme than the mean political slant of the tweets that they receive from the people they follow.,['Definition'],Definition
1182,"The structure of these data stores impacts end users' performance, e.g., the accuracy of their responses.",['Data'],Data
1183,"That is, organizational decision making is viewed as a fully rational process of finding an optimal choice given the information available, without considering the fact that in decision making, the rationality of individuals is limited by the information they have at hand, by their cognitive limitations, and by the finite amount of time they have to make a decision  START_CITE [67] END_CITE  CITE_b58 .",['RelationToLiterature'],RelationToLiterature
1184,"The focus then shifted to value creation through informationbased strategic collaboration (e.g., innovation).",['Definition'],Definition
1185,"Despite past convergence studies, there still appears to be limited systematic and theoretically grounded understanding of how different techniques contribute to convergence quality.",['Limitation'],Limitation
1186,"Rather, we aim to provide empirical evidences to support the proposed mechanism of ordinal-fit adjustment.",['Goal'],Goal
1187,System self-efficacy describes the degree to which an employee believes that she or he is capable of performing a specific task/job using the introduced enterprise system [29].,['Definition'],Definition
1188,"Historically, long-term contracts have turned out inflexible in the face of business volatility and rapid technological changes .",['Definition'],Definition
1189,Subjects will feel more conrfortable expressing negative feelings toward others using a GSS than without.,['Method'],Method
1190,"Using a multimethodology approach, this paper extends prior research by exploring how product differentiation and social ties moderate the impact of observational learning.",['Method'],Method
1191,"In our example, the algorithm terminates after one iteration with prices p * A = 70 p * B = 45 p * C = 45 , which better describes the competitive situation.",['Method'],Method
1192,"The results of the programme; the short-term and medium-term outcomes in participants' knowledge, skills or behaviour.",['Definition'],Definition
1193,Perceived status is complex and reflected in observations difficult to capture by simple surveying methods.  START_CITE Myers (1996) END_CITE  CITE_b24  provides examples of alternative qualitative research methods in an IS context.,['RelationToLiterature'],RelationToLiterature
1194,Innovations by a specific stakeholder may reduce overall transactions costs but can increase the costs to other parties.,['Definition'],Definition
1195,The latest such endeavor to overcome human limitations targets intelligence and represents relatively early stages of building out the infrastructure for augmenting human intelligence.,"['Theory', 'Definition']",Theory Definition
1196,"In this subset, 63 percent were female, and the average age was 39.5 (standard deviation = 14.0).",[],
1197,"Over the past few years, conversational agents (CAs)also called conversational interfaces or chatbots-have played a dominant role in the pursuit of innovative and ground-breaking human-computer interactions by digital giants such as Google, Facebook, Amazon, and WeChat (McCarthy, 2019).",['RelationToLiterature'],RelationToLiterature
