,text,accept,labels_str
2692,"In recent years, the availability of low-cost 3D printers has opened manifold possibilities for consumers to become designers and producers of everyday items.",['Definition'],Definition
2693,"The EML standard is complex: its organizational flexibility includes a well-defined data set structure with a nested hierarchy of metadata description that allows for multiple starting points in organizing collections of data sets by project, study and instrument platform; its interpretive flexibility includes a lack of specificity for elements such as 'methods'.",['Definition'],Definition
2694,"To these customers, the indirect experience effect of the new brand seems to be the dominating driving force in online coupon success.",['Definition'],Definition
2695,Researchers should continue to make every possible effort to follow the many avenues for improving and extending the PLS-SEM method in order to make its use even more valuable for empirical researchers.,['FutureWork'],FutureWork
2696,Firms that adopt a policing approach employ about three and a half times more quality personnel (a weighted average of 0.28% to 0.08% of employees) than firms that have adopted an advisory approach.,['Definition'],Definition
2697,"The proposed causal model provided quantitative evidence that reaching agreement with customers/users on requirements, a high level of customer/ user participation, and users who make adequate time for requirements gathering have the largest direct impacts on project success among the investigated items.",['Theory'],Theory
2698,In this section we consolidate the IT-enabled evolution of HPE to analyse the contribution of the IT policy to a transnational positioning.,['Method'],Method
2699,The moisture must travel from subcutaneous layers out to the surface of the skin.,['Definition'],Definition
2700,"Countries that have greater wireless competition, with more digital wireless operators and more fixed-phone lines, tend to exhibit faster adoption rates.",['Definition'],Definition
2701,The proposed definition of governance includes recognition of the source of the authority pattern and the result of that decision.,['Definition'],Definition
2702,"It is interesting to note that all the relationships, barring the one between SN (subjective norms) and intent, were nonlinear, as shown in Figures C1-C14 (Appendix C).",['EmpiricalResult'],EmpiricalResult
2703,"The model suggests that search cost is inversely correlated with search depth, while consumers' quality preference is positively correlated with search depth.",['EmpiricalResult'],EmpiricalResult
2704,"Through this method, we were able to assess the generality of attitudes expressed for each treatment.",['Method'],Method
2705,"According to four managers in Polaris and allied insurance companies, there were also possibilities of utilizing the software in Internet and satellite distribution channels, and for more complex insurance products.",['EmpiricalResult'],EmpiricalResult
2706,"The project is based at the University of Oslo, Norway, and includes various nodes in several African and Asian countries (see  START_CITE Braa et al. 2004 END_CITE  CITE_b1 , and www.hisp.org).",['RelationToLiterature'],RelationToLiterature
2707,"After arriving at the laboratory, they filled out a consent form, answered a short prequestionnaire concerning their product involvement, and received instructions about the procedure, payment, and task.","['Method', 'Item']",Method Item
2708,"Empirically speaking, the survey approach is appropriate to detect cross-sectional variations in CIO structural power.",['Method'],Method
2709,"Respondents who had taken part in two or more OSS projects were asked to report their experience in the project on which they were currently working, or the project they had most recently worked on: 221 respondents had more than four years of experience with OSS development, and 187 had more than eight years of software development experience.","['Method', 'Item']",Method Item
2710,"Our analysis reveals that in equilibrium, the online referral prices are still set to the wholesale Information Systems Research 18(3), pp.",['EmpiricalResult'],EmpiricalResult
2711,"Second, this study examined three components of IT engagement as the antecedents of IMC.",['Method'],Method
2712,"We replicated the procedure 1,000 times and saved the coefficient of the pseudo-treatment each time.",['Method'],Method
2713,This paper-based communication system was time-consuming and error-prone because of media breaks.,['Limitation'],Limitation
2714,"Also, results indicate support for the impact of technology contingent on BPR practiced by hospitals.",['EmpiricalResult'],EmpiricalResult
2715,"In the first step, the model integrates infiuence into the determination of issue outcomes, with the expectation that users will specify how these infiuences are used by the actors.",['Method'],Method
2716,The research was therefore designed to capture the relationship between ongoing changes to an intranet and the strategic focus on this technology in the organisation.,['ResearchQuestion'],ResearchQuestion
2717,"In a well designed system, the majority of input will have been specified in the software; data ""surprises"" even if handled gracefully, are likely to result in noticeable malfunction (i.e., errors) since the system will not know what to do with them.",['Definition'],Definition
2718,"Autonomous actors in an ecosystem are not only humans and organizations not bound by employment-based authority, but also autonomous agents/robots operating independently without interferences from their owners.",['Definition'],Definition
2719,"User attitude toward the system is significantly related to every benefit except improved communication, increased productivity and increased overall costeffectiveness.",['Definition'],Definition
2720,"Parallel conversations also hinder information integration, a key step for collaborative problem solving  START_CITE (Münzer & Holmer, 2009) END_CITE  CITE_b66 .",['RelationToLiterature'],RelationToLiterature
2721,"3.  START_CITE Mingers (2003) END_CITE  CITE_b54  criticized this dichotomy; albeit, the critique was not related to natural sciences.",['RelationToLiterature'],RelationToLiterature
2722,"Wang and Ahmed, 2009) END_CITE  CITE_b74 , to find other important strategic factors influencing the successful implementation of e-service systems.",['RelationToLiterature'],RelationToLiterature
2723,"Formalisation/control and flexibility are thus regarded as mutually exclusive objectives, which are often represented as the antithetical poles of a one-dimensional axis  START_CITE (de Albuquerque, 2009) END_CITE  CITE_b12 .",['RelationToLiterature'],RelationToLiterature
2724,"Management can use this knowledge for directing training efforts, anticipating and preparing for challenges arising from upgrades and new installations, and identifying expertise in both system usage and the underlying business processes.",['FutureWork'],FutureWork
2725,"More recently, this project has led to the proposal for a 'normbase': constructs that can represent entire systems of social norms (Stamper et al., 1991).",['RelationToLiterature'],RelationToLiterature
2726,The results serve to validate our strategies and are also consistent with the intuition behind them.,['EmpiricalResult'],EmpiricalResult
2727,WOM quality refers to the perceived quality of the WOM system  START_CITE [42] END_CITE  CITE_b39 .,['RelationToLiterature'],RelationToLiterature
2728,"We conclude that, similar to developers and active users of OSS, ideology plays an important role in prompting passive users to contribute their efforts to help the OSS community.",['EmpiricalResult'],EmpiricalResult
2729,"The virtual advertising income may induce the monopolist to price products lower than zero, making profits only from advertising income, a result consistent with many real-world applications, including Web mail services, instant messengers, peer-to-peer applications (i.e., Kazaa), social networking sites (i.e., Facebook, Friendster, or Twitter), YouTube, informational service websites (i.e., TripAdvisor.com), and specialized search engines.",['Definition'],Definition
2730,"Based on the RBV and the relational view, we differentiated among interorganizational IT resources and four interorganizational IT capabilities and then analyzed their effects on business value.",['Theory'],Theory
2731,"All of these UTAUT constructs are reflective, and we adapted the items to the CPOE context.",['Method'],Method
2732,From our observations it seems that a clear separation is being maintained between front line operators and experts acting in the back lines (supervisors and technicians).,['EmpiricalResult'],EmpiricalResult
2733,"To survive in today's challenging information economy, firms must be creative in designing their pricing strategies for information services.",['Definition'],Definition
2734,"We spread out the deliverables and broke it up into three different deliverables, and that was another way to balance the number of changes we had on this project.",['Method'],Method
2735,"Further compounding problems inherent in the consumer evaluation process for e-services, is the finding that consumers commonly consider services to be more risk-inherent purchases than products due, in part, to their intangibility  START_CITE (Mitchell & Greatorex, 1993) END_CITE  CITE_b66 .",['RelationToLiterature'],RelationToLiterature
2736,"We therefore see the opportunity as not in developing brand new models, but rather creating bridges to relevant models in other literature.",['EmpiricalResult'],EmpiricalResult
2737,"This research is motivated by the tremendous growth of a social computing platform, YouTube.",['Motivation'],Motivation
2738,In this paper we have sought to address the gap between IT project risk management research and practice by demonstrating how one organization has embedded research knowledge in a practical and effective application.,['Goal'],Goal
2739,"More recently,  START_CITE Leonardi (2011) END_CITE  CITE_b33  examined how engineers from different departments framed a technological artefacta car crash simulatordifferently.",['RelationToLiterature'],RelationToLiterature
2740,"At a time when Citibank and most other competitors were offering all customers 19.8% Signet offered considerably lower rates, sometimes as low as 9.8%, on balances transferred over.",['Definition'],Definition
2741,"Here, we use firm centrality in the two networks as indicators and control for the effects of market activities, traditional factors of news, and stable firm networks.",['Method'],Method
2742,"To understand how cyber projects are controlled, we first identified passages in the interview transcripts and archival data describing control-related events.",['Method'],Method
2743,"Generally speaking, the estimates perform well (see below), and we estimate tight standard errors, so small deviations from zero are consistent with an article being neutral, and large deviations are not.",['EmpiricalResult'],EmpiricalResult
2744,Our approach can also be applied to study similar problems in other domains.,['FutureWork'],FutureWork
2745,We tested our hypotheses on a cross-sectional sample of business-to-consumer firms based in Australia.,['Method'],Method
2746,"The most commonly used functional form for this relationship in the literature has been the Cobb-Douglas production function, which, in addition to the classical production factors capital, labor, and materials, can include other input factors, such as IT assets, and whose resulting coefficients can be interpreted as the marginal effects of these input factors on firm productivity.",['Definition'],Definition
2747,"(p. 19).  START_CITE Alvesson and Deetz (2000) END_CITE  CITE_b1  argued that critical studies should offer images that counter the dominant ideals and understandings spread by dominant groups and mainstream management thinking through 'drawing attention to hidden aspects and offering alternative readings' (p. 17, emphasis added).",['RelationToLiterature'],RelationToLiterature
2748,Clearly the side-by-side existence of the two methodologies presents the researcher with choices for the structure of the research process and the presentation of the resulting solution.,['Definition'],Definition
2749,"Consequently, as before, the referral price is randomized between V h and V l .",['Method'],Method
2750,"Perhaps one of most well-known examples is Thomas Kuhn's attempt to intervene in the wide use of the word 'paradigm', as it had become meaningless in his view.",['Definition'],Definition
2751,"Prior research on ICT implementations focusing on the shakedown phase has provided a rich understanding of ICT implementations in developed countries (e.g.,  START_CITE Morris and Venkatesh 2010 END_CITE  CITE_b43  START_CITE , Sykes 2015 END_CITE  CITE_b63  START_CITE , Sykes et al. 2014 END_CITE  CITE_b66 ).",['RelationToLiterature'],RelationToLiterature
2752,"First, abstract construals are more generic and schematic than concrete construals, which are more specific and detailed  START_CITE [26, END_CITE  CITE_b25  START_CITE 90] END_CITE  CITE_b89 .",['RelationToLiterature'],RelationToLiterature
2753,"In other words, a new layer of defense may backfire simply by presenting an illusion of security so compelling as to make nonmalicious users lower their guard.",['Definition'],Definition
2754,"Although we feel this reasonably reflects the reality in our context, how our model behaves when the assumption of full market coverage is relaxed can be examined in future studies.",['FutureWork'],FutureWork
2755,"For example,  START_CITE Kaur and Rani (2013) END_CITE  CITE_b106  argue that, when implementing noSQL database technologies, conceptual modeling is unnecessary.",['RelationToLiterature'],RelationToLiterature
2756,"Use Vision  governments, common production processes are the most agreed-upon basis for industry categorization  START_CITE (Krishnan and Press, 2003) END_CITE  CITE_b22 .",['RelationToLiterature'],RelationToLiterature
2757,"Semiotically inspired integrated clinical pathway management mechanism with an emphasis on analysing and classification process is developed that will lead to a more comprehensive medical knowledge base  START_CITE (Li et al, 2008) END_CITE  CITE_b26 .",['RelationToLiterature'],RelationToLiterature
2758,"The CLO system, in turn, bundles loans for sale into the secondary market.",['Definition'],Definition
2759,"For example,  START_CITE Vlas and Robinson (2012) END_CITE  CITE_b114  designed a shallow parsing approach for dealing with phrase-level variation in European languages such as Spanish.",['RelationToLiterature'],RelationToLiterature
2760,"Some types of data are volatile, and therefore their quality can deteriorate with time if not frequently updated  START_CITE (Ballou et al. 1998) END_CITE  CITE_b2 .",['RelationToLiterature'],RelationToLiterature
2761,"Knowledge management (KM) is a major enabler of supply chain management, and is a critical element in information intensive and multi-cultured enterprise environments.",['Definition'],Definition
2762,"To leverage this technique, phishers may claim endorsements from groups (e.g., a peer group), indicating that others have already performed the solicited action.",['Definition'],Definition
2763,"Consequently, organizations have increasingly invested in deploying information technology (IT) for administrative operations and critical business processes and in their ability to deliver those IT services (Swanson, 1994).",['RelationToLiterature'],RelationToLiterature
2764,"However, we can also confirm that the zero-price rule indeed increases the likelihood that the Internet remains unfragmented in equilibrium, whereas at the same time full fragmentation becomes less likely.",['Definition'],Definition
2765,"This enabled rapid publication of the games and involved savings in G-cluster's resources, as there was no need to port a licensed source code into the binary code required by the platform.",['Definition'],Definition
2766,"The trusting attitude items assessed subjects' evaluations of whether the three trust-related behaviors will have favorable consequences, while the subjective norm items assessed whether important referent others would want the subjects to trust the NID system, in terms of the three behaviors (advocating the system, providing personal information to the system, using NID cards) as recommended by  START_CITE Ajzen and Fishbein (1980) END_CITE  CITE_b1 .",['RelationToLiterature'],RelationToLiterature
2767,"When we zoom out onto a collective, organizational level, the macrolens reveals overlaying and conflicting practices of organizational rulemaking and maintenance.",['Definition'],Definition
2768,This continued reciprocity generates a seemingly infinite variety of media perceptions.,['Definition'],Definition
2769,"Overall, since 2013, we have visited nine counties in four provinces, and interviewed various stakeholders who have played a part in the e-commerce journey of rural China-including government officials, community leaders, rural entrepreneurs, e-merchants and rural residents.",['Method'],Method
2770,"If a user elects to switch to the entrant's platform, there is a switching cost that varies across users.",['Definition'],Definition
2771,"Compensation plans with a larger proportion of long-term incentive pay, bonuses, and options can align the interests of managers and firm owners, thereby mitigating agency problems.",['Definition'],Definition
2772,These rooms also proofed valuable in resolving implementation issues in the next stage.,['EmpiricalResult'],EmpiricalResult
2773,"Thus, Lesson Number 3 (which is related to Number 1) would be that also those standards that form the basis of successfully working systems need to be continuously monitored, updated if necessary, and actually be implemented.",['EmpiricalResult'],EmpiricalResult
2774,"In order to pilot test the coding scheme and to obtain a first impression of the existing ISD process knowledge, the paper analysed the articles published in ISJ and MISQ between 1996 and 2000, focusing especially on the practical implications reported in the articles.",['ResearchQuestion'],ResearchQuestion
2775,"First, in the research and instrument design, to control acquiescence bias, we used bipolar scales and provided verbal labels for the midpoints of scales.",['Method'],Method
2776,"Recall, we had hypothesized a positive or negative interactive effect in the returns model.",['Method'],Method
2777,"The easiest tasks for 5-to 10-year-olds were playing website games, with 'watching videos' and 'using social networking' being somewhat easy to do alone.",['Method'],Method
2778,"Our experiment could also benefit from larger sample sizes, or the inclusion of non-security business experts as another control group.",['Method'],Method
2779,"Next, all nonsubsequent elements are separated with an asterisk (""*"").",['Method'],Method
2780,"PHRs come with application interfaces that facilitate integration with providers' clinical electronic records, so that patients can send personal information, at the individual's discretion, into the EHR or pull information from the EHR into the PHR.",['Definition'],Definition
2781,"While it may seem intuitive that independent teleworkers would utilize technology in a way that decreases communications, at least two major concerns should be further addressed.",['FutureWork'],FutureWork
2782,"This alliance network includes collaborative development projects, outsourcing and licensing contracts, joint ventures, and standards-based coalitions, among other cooperative initiatives that link IT-producing and ITconsuming firms.",['Definition'],Definition
2783,"In this regard, it answers the call for research that reconciles individual-level resistance with group-level phenomena  START_CITE [47] END_CITE  CITE_b42 .",['RelationToLiterature'],RelationToLiterature
2784,"An evaluation of the two alternatives, based on two demonstrations and about twenty criteria, was followed by many discussions which led to the choice of the first alternative.",['Method'],Method
2785,"We develop a theoretical model that divides workspace awareness into three elements (presence, behavior, and insight awareness), which are important for group decision tasks, and provide empirical evidence that: (1) understanding the reasons behind group member behaviors (insight awareness) is key to increasing decision quality and consensus; (2) greater insight awareness can be obtained when an individual is better able to track and characterize others' behaviors (behavior awareness); and (3) behavior awareness depends on an individual's ability to identify and distinguish among the different individuals within the group (presence awareness).",['Theory'],Theory
2786,"This integrated view shows that interactions between IS research activities from these two paradigms may complement each other, achieving a more comprehensive understanding of the problem.",['EmpiricalResult'],EmpiricalResult
2787,"After all, a firm has to understand the opportunity costs of investing in acquisitions vs investing in core functions  START_CITE (Coase, 1937) END_CITE  CITE_b15 .",['RelationToLiterature'],RelationToLiterature
2788,"In this case, a merge means that the different paths reach the same state (or a set of states that meets some predefined conditions).",['Definition'],Definition
2789,"Taylor (1997, p 336), too, found that 'all too often strategies remain ""on the page"" and are not implemented'.",['RelationToLiterature'],RelationToLiterature
2790,Excluding multiple and incomplete responses resulted in a final sample of 385.,['Method'],Method
2791,"This requires that new knowledge can be transferred to other organizational members or deposited in an organizational knowledge repository  START_CITE (Cross and Baird, 2000) END_CITE  CITE_b13 .",['RelationToLiterature'],RelationToLiterature
2792,Several control variables are used in our regression analyses.,['Method'],Method
2793,"The first is unfamiliarity with the technique itself; the second, and probably the more important, is a lack of understanding of the significance of the metrics concerned.",['Limitation'],Limitation
2794,The second research challenge is to assess available techniques to provide guidance on how to most effectively apply them to specific contexts .,['ResearchQuestion'],ResearchQuestion
2795,Our results provide a deeper understanding of the practical reputation badge design and show the critical signaling value of losing and keeping reputation badges.,['EmpiricalResult'],EmpiricalResult
2796,"Since changes in these released modules must be understood before other modules in the system can be made consistent, we expect the effort spent on program comprehension to depend on the number of released modules (m).",['EmpiricalResult'],EmpiricalResult
2797,"For program leaders and aspirants to research program-leadership, the article raises many more issues than it solves.",['Limitation'],Limitation
2798,The two dimensions typically considered for time are valid time and transaction time.,['Definition'],Definition
2799,"Also, as the client has significant impact on the New Zealand economy, it is regularly featured in public documents such as newspapers.",['Definition'],Definition
2800,The experiment is concerned with observing the changes in a very thin layer of liquid when it is heated from below.,['Method'],Method
2801,"The commonly accepted cut-off value for the variance inflation factor (VIF) is smaller than 5  START_CITE (Hair, Ringle, & Sarstedt, 2011) END_CITE  CITE_b48 .",['RelationToLiterature'],RelationToLiterature
2802,"Whereas this used to be perceived as relating primarily to how efficiently the hardware was utilized, L e., by the ""throughput"" of the computer installation, it is now seen much more appropriately as relating to the productivity of people, both system professionals and, more importantly, end users.",['Definition'],Definition
2803,"One solution is a type of information and communications technology workaround, a feral information system (FIS)defined as a workaround designed to achieve certain requirements by using any information technology tool that an end user uses in conjunction with, or instead of, the mandated information system.",['Definition'],Definition
2804,"Furthermore, the results also suggest that emotional relief has a positive effect on urge (β = 0.298, p = 0.000, H6 was supported), supporting the compensation tendency associated with compulsive behavior (American Psychiatric Association, 2000).",['HypothesisResult'],HypothesisResult
2805,The final column presents the rationale for how the dynamic capability satisfied the definition used in this study.,['EmpiricalResult'],EmpiricalResult
2806,"Specifically, in our idea evaluation, novelty is defined as the degree to which an idea is original and paradigm modifying  START_CITE [20] END_CITE  CITE_b18 .",['RelationToLiterature'],RelationToLiterature
2807,"Videotex systems had a similar trajectory almost everywhere they were developed: initial enthusiasm and largescale public investment, followed by a failure to live up to initial projections, then a lack-luster service that staggered on for a decade, and finally conversion into a web-based service.",['Definition'],Definition
2808,This occurs because competing for these new customers exerts a downward price pressure on its upgrade price and the incumbent prefers to avoid this effect.,['EmpiricalResult'],EmpiricalResult
2809,"These results indicate that firm size affects IT use directly and indirectly through coordination costs, indicating a partial mediational size effect model (cf.  START_CITE James and END_CITE  CITE_b49 Brett 1984, Venkatraman 1989).",['RelationToLiterature'],RelationToLiterature
2810,The new digital checklist also afforded managers in the global office the opportunity to inscribe corporate standards for sales activity into the system.,['Definition'],Definition
2811,This US federal act was both in response to and swiftly followed by similar legislation at the state level.,['Definition'],Definition
2812,"The qualitative and quantitative inferences were largely convergent, which shows a good quality of inferences and strengthens the results  START_CITE (Venkatesh et al., 2013) END_CITE  CITE_b90 .",['RelationToLiterature'],RelationToLiterature
2813,This increased dependence has been fuelled by various factors including new high-speed network technologies and the acceptance of client/server application design techniques.,['Definition'],Definition
2814,"This study examines the effect of role conflict, as well as the moderating effects of emotion and habit.",['ResearchQuestion'],ResearchQuestion
2815,We also present a theoretical framework that links IT service climate with antecedent and outcome variables from which a series of propositions have been derived for future empirical research.,['Theory'],Theory
2816,Computer spending data were obtained from IDG's annual surveys of IT spending by large firms (top half of the Fortune 500 manufacturing and service listings) from 1988-1992.,['Method'],Method
2817,Each type of MCOP presents different challenges and opportunities for firms.,['Definition'],Definition
2818,This flexibility might also explain the results suggesting that workers with flexibility in the location of work can work more hours without impacting work-family balance.,['EmpiricalResult'],EmpiricalResult
2819,"Sociolinguistics holds that communicating across genders is sometimes reminiscent of communicating across cultures, because men and women communicate and understand communication differently, each sex applying and seeking different social messages through communication.",['Definition'],Definition
2820,"This paper seeks to deliver the first empirical study devoted to disentangling these two transformations based on an analysis of two cases: Alpha, a French hospital, implemented an electronic medical record (EMR) in an attempt to become the world's most digital hospital, whereas Beta, a Finnish manufacturing company, implemented a new strategy to transform its core value-creating activities from selling machinery to providing services based on digitally augmented machines.",['ResearchQuestion'],ResearchQuestion
2821,"If the goals behind the project depend on effective collaboration, clients may want to stay away from behavioral modes of control.",['Definition'],Definition
2822,"The metadesign offers ongoing support in configuring options for relevant and dynamic business scenarios and allows for saving emergent secondary designs as unique artifacts, while the embracing architecture controls integrity.",['Definition'],Definition
2823,Our results provide initial indications of how SNS providers might discourage discontinuous usage intentions.,['EmpiricalResult'],EmpiricalResult
2824,"Performance measures for this system include response times, sales and turnover rates, and accuracy of appraisals.",['Definition'],Definition
2825,"Through the above process, we arrived at a 23-item, five-dimensional instrument for organizational impact (Appendix B.1).",['EmpiricalResult'],EmpiricalResult
2826,"Porter and Millar [36] suggested that organizations should leverage IT to expand business scope by providing new services that were previously impossible due to technological limitations, creating derived demand for new products, or selling byproducts of their business operations.",['RelationToLiterature'],RelationToLiterature
2827,"The likelihood of random treatment assignment is further improved by the decentralization of control over video treatment; that is, no single agent controls what videos are introduced into a specific platform.",['Theory'],Theory
2828,"that is, temporal dissociation, focused immersion, heightened enjoyment, control, and curiosity  START_CITE (Agarwal & Karahanna, 2000) END_CITE  CITE_b1 .",['RelationToLiterature'],RelationToLiterature
2829,"Imitators, by contrast, follow the innovator to produce the same product or adapt the innovator's design to provide similar products  START_CITE (Caulkins et al. 2007) END_CITE  CITE_b6 .",['RelationToLiterature'],RelationToLiterature
2830,The hermeneutic circle in the study led to continual iteration from the whole to the parts and back to the whole again.,['EmpiricalResult'],EmpiricalResult
2831,Attenuating users' skepticism thus becomes less of an issue for achieving the intended marketing effect in the low variance case.,['Definition'],Definition
2832,"For instance, Normann and Remirez (1993) state that ""the key to creating value is to coproduce offerings that mobilize customers"" (p. 69).",['RelationToLiterature'],RelationToLiterature
2833,"Moreover, although the current algorithm alternates between odd and even rounds, this is not the only way to create variation in outcomes; other forms of randomization can also be used.",['Limitation'],Limitation
2834,Mobile IS challenge the traditional roles and behaviours of the panopticon's observerprisoner roles.,['Definition'],Definition
2835,Meta-theories serve as a framework for developing overarching perspectives for a specific domain [120].,['Definition'],Definition
2836,"First, we investigated studies discussing relationships between an IT-based variable or manifestation and business value.",['Method'],Method
2837,"It is clear that the extra financial and cognitive costs involved in maintaining and using DQ tags, respectively, cannot be justified based on such evidence.",['Definition'],Definition
2838,"Thus the computational complexity ofa monolingual analysis is proportional to the number of features in the test text D multiplied by A', the number of languages trained for.",['EmpiricalResult'],EmpiricalResult
2839,The net benefits analyzed by the authors are at the individual level.,['Definition'],Definition
2840,"Professional associations thus influence the transparency of new ideas, making it more likely that firms will find out about others' experiences of adopting a particular new practice.",['Definition'],Definition
2841,"Moreover, the covariation among the correlations is ignored despite the fact that the correlations are likely to covary to some extent .",['Method'],Method
2842,"On a more positive side, the reversed hierarchy also points to interesting areas for information systems research as well as to new motivation for some existing lines of research.",['Definition'],Definition
2843,"In his seminal article,  START_CITE March (1991) END_CITE  CITE_b55  introduces exploration and exploitation as competing archetypes or logics of organizational learning and change.",['RelationToLiterature'],RelationToLiterature
2844,"The company has an organisational structure with three main arms: commercial, logistics, and financial.",['Definition'],Definition
2845,"On the one hand, a trade-off transparent RA enables consumers to better understand the product attribute value trade-offs and provides appropriate attribute input to the RA to enable the RA to provide better product recommendations, thus leading to better perceived decision quality.",['Definition'],Definition
2846,"Every week during the observation period, about 1,000 new users registered at Platform.com.",['Method'],Method
2847,"Regarding the variance element of the proposed model, the expectation is that the variance in aggregate activity levels and effectiveness of one stage affects the variance in aggregate activity levels and effectiveness of the subsequent stage and lead to better results.",['Theory'],Theory
2848,"Web browsers are expanding to become 'integrated desktops,' interconnecting browsers, mail tools, editors, spreadsheets and databases.",['Definition'],Definition
2849,Subsidies (the carrot) need to be used as incentives for bidders to announce their most competitive bids.,['Definition'],Definition
2850,"However, in the context of information security, it is important to focus on people's actual behaviors, as the actual performance of the behavior determines whether or not an organization's resources are protected from the vulnerability of interest  START_CITE (Crossler et al., 2013) END_CITE  CITE_b42 .",['RelationToLiterature'],RelationToLiterature
2851,"Because of the limitations of our sample, only four of these industry groups remain in our analysis: durable, nondurable, process, and high-technology manufacturing.","['Method', 'Limitation']",Method Limitation
2852,"Nevertheless, public information remains scarce, unreliable and subject to state controls.",['Limitation'],Limitation
2853,The Cronbach's α estimates suggest the items have good internal consistency.,['EmpiricalResult'],EmpiricalResult
2854,"However, groups without instructor feedback are unable to attain the same level of understanding or mastery as groups with both peer and instructor feedback  START_CITE (Stephenson, 1992) END_CITE  CITE_b65 .",['RelationToLiterature'],RelationToLiterature
2855,"One possible reason for this is that contributors could at the same time be motivated by other factors such as deriving inherent satisfaction through helping others (i.e., intrinsic motivation) and demonstrating their expertise and gaining social recognition (i.e., image motivation); when intrinsic and image motivations are crowded out by extrinsic incentives, contributors' outputs could thus decrease  START_CITE [3, END_CITE  CITE_b2  START_CITE 21] END_CITE  CITE_b19 .",['RelationToLiterature'],RelationToLiterature
2856,"Indeed, it is one of the most pressing questions in healthcare administration.",['Definition'],Definition
2857,"Structured prototyping with hybrid systems was more productive in terms of coding, and it generated more functional products (see Figures 2(c) and (f)).",['EmpiricalResult'],EmpiricalResult
2858,Entrepreneur activeness has a positive moderating effect on the relationship between sponsor cocreation and perceived control of the project.,['Definition'],Definition
2859,"Since we chose the incidents we analysed for theoretical reasons, we can make no claims of across-case generalizability.",['Method'],Method
2860,"The researchers 'intercepted' respondents in supermarket stores, employing a face-to-face personal interviewing method.",['Method'],Method
2861,"One clear distinction that emerged in the literature was a divide between those interested in the 'technology' side and those emphasizing the 'social' side of knowledge management  START_CITE (Alvesson & Karreman, 2001; END_CITE  CITE_b2  START_CITE Gloet & Berrel, 2003) END_CITE  CITE_b17 .",['RelationToLiterature'],RelationToLiterature
2862,"Additionally, the results indicated support for H5 which posited that more frustrated individuals are less likely to comply with information security policy than less frustrated individuals (see Table 5).",['HypothesisResult'],HypothesisResult
2863,"In light of the assertion in the litcrattire that some firms in both the United States and Japan have undertaken process change activities similar to BPR well before 1990  START_CITE [40, END_CITE  CITE_b35  START_CITE 62] END_CITE  CITE_b51 , when Hammer's Harvard Business Review article  START_CITE [21] END_CITE  CITE_b20  made the concept of BPR more widely known to American managers, it is interesting to compare JAL's strategic change with the characteristics of BPR and to ask if JAL was an early practitioner of business process reengineering.",['RelationToLiterature'],RelationToLiterature
2864,"As RAPID CHANGES IN INFORMATION TECHNOLOGY AND THE IMPORTANCE of effectively managing organizational information increase in today's business environments, the process of creating information systems (IS) continues to be crucial.",['Definition'],Definition
2865,"Understanding why this occurs remains an important, yet unresolved, question for diffusion accounts that focus on single organizations as the main unit of analysis.",['Definition'],Definition
2866,"Unfortunately, practitioner-oriented outlets are often perceived to be of lesser quality than research journals targeted at internal clients.",['Limitation'],Limitation
2867,"When reframing, Department B managers attempted to clarify other sources of information about the project benefits considered at the meeting, especially in relation to intangible benefits.",['Definition'],Definition
2868,"When the trustor has no knowledge about the trustee, he/she will rely on his/her feelings about the situational setting to build trusting beliefs  START_CITE (McKnight et al., 1998) END_CITE  CITE_b64 .",['RelationToLiterature'],RelationToLiterature
2869,"When two sources disagree on the matter (and there are no other means of evaluation), historians take the source that seems to accord best with common sense.",['Definition'],Definition
2870,The average dePendence reported was close to 6 out of a maximum possible score of 7 in the range 1 to 7.,['EmpiricalResult'],EmpiricalResult
2871,This provides additional evidence that our IT labor variable has desirable measurement properties.,['EmpiricalResult'],EmpiricalResult
2872,The data displayed in these blocks can be linked by relating attributes from the underlying tables or entity classes.,"['Data', 'Theory']",Data Theory
2873,"However, in their econometric analysis,  START_CITE Ngwenyama and Bryson (1999) END_CITE  CITE_b17  pointed out that setup and coordination costs inhibit IS managers from adopting the multiple vendor strategy.",['RelationToLiterature'],RelationToLiterature
2874,"Importantly, constancy does not necessarily imply completeness in evaluating all attributes; that is, a person need not examine all of the available attributes, only the same attributes across each alternative to be considered constant  START_CITE [26] END_CITE  CITE_b24 .",['RelationToLiterature'],RelationToLiterature
2875,The model shows that the effect of both sets of factors on the consumer's trust beliefs is moderated by the consumer's propensity to trust.,['EmpiricalResult'],EmpiricalResult
2876,"H4 posits that the relationship between review concreteness and review helpfulness is strengthened for abstract reviews only when both social and temporal cues reflect near psychological distance (i.e., Weber-Fechner Law).",['HypothesisResult'],HypothesisResult
2877,"It was found that the users who were given the design mockups and descriptions that implied a completely self-motivational, altruistic, and open realization of the use scenarios (group 2) were generally less inclined to share information.",['EmpiricalResult'],EmpiricalResult
2878,"Efficiency was higher than 99% for the DL and CWL auctions, but the number of bids and rounds in the latter were substantially reduced.",['EmpiricalResult'],EmpiricalResult
2879,"Using our model, we formally establish that even with uniformly distributed tastes and zero marginal costs, a software vendor will always find it optimal to version its product provided that each version has some idiosyncratic risk, even as this risk becomes negligible.",['EmpiricalResult'],EmpiricalResult
